id,class,class_id,prob
12431941384907995104,nyamachoma,9,0.9961242079734802
5634936085032883235,mandazi,5,0.5306643843650818
6919287004125397271,chapati,1,0.9989581108093262
761270166752000015,nyamachoma,9,0.3376917541027069
2297886573487684944,ugali,12,0.6345809698104858
8122302957309708656,githeri,2,0.9805087447166443
10797822793240488233,chapati,1,0.7584392428398132
1686713138475937211,matoke,7,0.8239080905914307
12304585492801821345,masalachips,6,0.999040424823761
15549099511346145382,ugali,12,0.996768593788147
5134535133102715871,mandazi,5,0.4876613914966583
14534943687071186959,mandazi,5,0.5601853728294373
3661055381603002730,masalachips,6,0.9933029413223267
17265890521318489894,nyamachoma,9,0.9518214464187622
3400137384372973994,pilau,10,0.6529325246810913
14977836354102447397,chapati,1,0.9924192428588867
9783693169806472726,ugali,12,0.9841489195823669
1357774156620403185,nyamachoma,9,0.28177186846733093
8252559831012063925,mandazi,5,0.999127209186554
11626675398845327226,kachumbari,3,0.9915873408317566
12165321421457961757,chapati,1,0.8911242485046387
2639891745231154257,nyamachoma,9,0.9055191278457642
11243847040700125467,githeri,2,0.9999980926513672
1173020092299634974,pilau,10,0.9846633672714233
13783194148085135188,masalachips,6,0.9860414862632751
15091543643924590227,ugali,12,0.9512044191360474
8685939564181023847,mukimo,8,0.935150146484375
18339339599291781704,pilau,10,0.6270326375961304
16008198301773137843,masalachips,6,0.999670147895813
8981669783289304769,mandazi,5,0.8727596402168274
2091586883237847738,sukumawiki,11,0.8487809896469116
14977720817061600083,sukumawiki,11,0.9972938895225525
11535783017487666377,githeri,2,0.7227015495300293
9470207748503241447,bhaji,0,0.586884081363678
383985176186318350,ugali,12,0.9744592308998108
3329821741742186938,bhaji,0,0.35225963592529297
691689698043245695,nyamachoma,9,0.9707425832748413
16261532715470619259,sukumawiki,11,0.5175549387931824
2836541796130738193,masalachips,6,0.8987348079681396
10973711001735621347,masalachips,6,0.9722180962562561
5626538573426609586,masalachips,6,0.16484791040420532
13821488647740832481,mandazi,5,0.9986011385917664
8542395356535003059,chapati,1,0.9994022846221924
11056899456295591592,sukumawiki,11,0.6216265559196472
8603847493940663559,bhaji,0,0.7370224595069885
5273979289374794223,sukumawiki,11,0.615434467792511
4666889333254385141,sukumawiki,11,0.9076204895973206
11608483177445666809,pilau,10,0.9939090013504028
3351352079149286272,chapati,1,0.8641480207443237
15911324942732885782,kachumbari,3,0.9875405430793762
15314143806655733248,sukumawiki,11,0.40673285722732544
15620030317225182783,chapati,1,0.43682506680488586
1115228811319201106,mandazi,5,0.9629725813865662
15036260053820178320,chapati,1,0.9997684359550476
6255168012794566642,matoke,7,0.7256019711494446
5359860056357259916,mandazi,5,0.9995102882385254
8510036279344254906,mandazi,5,0.9974379539489746
13433362408458218349,mandazi,5,0.9628283977508545
9177832684280818731,ugali,12,0.9584949612617493
14698117972999685745,nyamachoma,9,0.9883860349655151
12196416060090351959,pilau,10,0.9927476048469543
7190465626661991478,chapati,1,0.9662812352180481
15332892200993368190,chapati,1,0.9945705533027649
15690765801804992630,githeri,2,0.41682565212249756
10102135989223399039,kachumbari,3,0.47819599509239197
8422818151717390944,chapati,1,0.9991495609283447
9959793093699039658,bhaji,0,0.4877629578113556
12190482841788287969,nyamachoma,9,0.9986276626586914
17288124010928133768,matoke,7,0.9889947772026062
10748354524868351672,sukumawiki,11,0.9825232028961182
8366853423763282151,masalachips,6,0.9996387958526611
1783605112612427915,ugali,12,0.6703529953956604
14171265242887745988,ugali,12,0.6524773240089417
1475593175992332077,kachumbari,3,0.8819067478179932
13585512538775023364,bhaji,0,0.9970023036003113
5266706443640987761,ugali,12,0.9853864908218384
11886108908787234100,githeri,2,0.9984087347984314
4418741899287152795,chapati,1,0.8642261028289795
12123628312093621035,matoke,7,0.9656103849411011
13628448682521713100,ugali,12,0.5333535671234131
17918549253947459126,masalachips,6,0.7866646647453308
8836295853288823747,nyamachoma,9,0.9579774141311646
12563942188259613277,matoke,7,0.9938938021659851
7279049750008194702,chapati,1,0.7616081237792969
15008498520128955330,masalachips,6,0.9960901141166687
10480333472611798096,masalachips,6,0.9837639331817627
12328727869028574419,nyamachoma,9,0.993314802646637
7471730227220449048,mandazi,5,0.9784297943115234
2893998969832300199,matoke,7,0.9739107489585876
14068111136860818040,mandazi,5,0.9923915266990662
11141297177585788700,kachumbari,3,0.42801082134246826
13014842969128712002,chapati,1,0.2997647225856781
13395793322365795428,bhaji,0,0.7764841318130493
6377591373614883913,nyamachoma,9,0.6449783444404602
397792304508206428,matoke,7,0.9879801869392395
13437902355558957450,pilau,10,0.9926469326019287
5973698746249271789,nyamachoma,9,0.9994567036628723
13651203668939430381,masalachips,6,0.9983516931533813
16435542866281203198,bhaji,0,0.9663012623786926
15851485436682147775,mandazi,5,0.9685475826263428
7903242276198010604,masalachips,6,0.18717540800571442
13813539405832200604,chapati,1,0.9929572343826294
8457914491089307501,chapati,1,0.9929470419883728
16200589865827271682,matoke,7,0.9898397922515869
17725084622075378553,ugali,12,0.9888110160827637
5042902231190736409,chapati,1,0.9348397850990295
7622877246147659431,mandazi,5,0.9979458451271057
13382607997436886168,mandazi,5,0.9973816275596619
7058867706280603036,masalachips,6,0.9517412185668945
9843029272490566120,matoke,7,0.9757131338119507
2026656771021130366,mukimo,8,0.8011580109596252
3418538388241751958,sukumawiki,11,0.93939208984375
6646785428062490064,bhaji,0,0.9630499482154846
9345882131302789141,nyamachoma,9,0.8243574500083923
7543536850118167079,nyamachoma,9,0.997849702835083
18423764079108289895,pilau,10,0.8285503387451172
2613711888083304420,nyamachoma,9,0.9992146492004395
16330529712295811220,mandazi,5,0.997843861579895
7108722249194400867,githeri,2,0.9768550395965576
1636060190432298371,kachumbari,3,0.9249428510665894
1024172349080163166,kachumbari,3,0.9966506361961365
11967799842762378865,ugali,12,0.35837268829345703
14508043394830310397,nyamachoma,9,0.9939418435096741
15771718359736361195,nyamachoma,9,0.9790641665458679
17093854010278610007,sukumawiki,11,0.8696159720420837
12339291527051578818,ugali,12,0.9447885155677795
4344362503327457770,nyamachoma,9,0.5729861855506897
1736742007286049237,masalachips,6,0.9999040365219116
9659856526867382870,sukumawiki,11,0.9459375143051147
8482449136638770916,nyamachoma,9,0.4864782392978668
13447044253231711526,pilau,10,0.9137780666351318
18401324197708093617,chapati,1,0.9822686910629272
154626877971440280,masalachips,6,0.9992724061012268
9819034861576548052,sukumawiki,11,0.9268237948417664
10311739361957857118,sukumawiki,11,0.91877281665802
5910870249936252255,pilau,10,0.9986547231674194
408683412081536185,githeri,2,0.9521629810333252
6473465927283239851,ugali,12,0.9830522537231445
17254491036980948864,masalachips,6,0.627503514289856
14401677604126188523,nyamachoma,9,0.9471960663795471
8294502953688426341,githeri,2,0.9988548755645752
10221522431636914443,chapati,1,0.998391330242157
7345761039440091897,githeri,2,0.9871723055839539
11028217028893474809,chapati,1,0.9934768080711365
3739531203182583081,matoke,7,0.8813737034797668
9979392188478154008,mandazi,5,0.8726040720939636
8213365026002176366,chapati,1,0.9977868795394897
12283111740174705307,chapati,1,0.40694302320480347
14039380239746367820,chapati,1,0.9698019027709961
1033086413179005018,masalachips,6,0.9760998487472534
7028835726053781767,nyamachoma,9,0.8078280091285706
15688539211367505590,kachumbari,3,0.3160827159881592
17511719856616651463,chapati,1,0.8381235599517822
5778209842554051444,mandazi,5,0.9985087513923645
9715825811539818915,chapati,1,0.5584959983825684
4019893388986937213,sukumawiki,11,0.8941622972488403
10491256178322529476,matoke,7,0.97010338306427
4514380664411721924,matoke,7,0.35551732778549194
1863175047210509183,githeri,2,0.9330194592475891
9419250458836193428,mandazi,5,0.9996374845504761
17427226605692675584,chapati,1,0.7742033004760742
14360740897193017434,masalachips,6,0.9755569100379944
4924198701699246678,githeri,2,0.9499102234840393
5141063033752835127,ugali,12,0.8887392282485962
2327011646705567959,kachumbari,3,0.8310997486114502
18256609712454655569,githeri,2,0.9996538162231445
4628206316993090341,ugali,12,0.8089696764945984
15577853985026801001,nyamachoma,9,0.9986662864685059
357223172315723285,mandazi,5,0.5887811779975891
6227504259881409259,mandazi,5,0.5900562405586243
15236417011922871300,sukumawiki,11,0.9915788173675537
13251224800333445142,nyamachoma,9,0.8830556869506836
18216292475905094676,kachumbari,3,0.4562681317329407
6704970097468892762,kachumbari,3,0.37851279973983765
10803788572811639770,bhaji,0,0.9196273684501648
9798429900990795864,nyamachoma,9,0.27042824029922485
17846448057344912879,githeri,2,0.9962905645370483
512923677288863455,pilau,10,0.9989351630210876
13534564745582724884,nyamachoma,9,0.999454915523529
1761202656439641211,ugali,12,0.776227593421936
1779013345779834610,nyamachoma,9,0.9974253177642822
11134487749526925893,mandazi,5,0.9988239407539368
6874974879389748486,kachumbari,3,0.37688228487968445
2008482944638019636,chapati,1,0.7880343198776245
5290911765478588910,bhaji,0,0.469441294670105
9718148789833698568,sukumawiki,11,0.7553493976593018
2713791089243901225,chapati,1,0.9954037666320801
9141685386751923865,chapati,1,0.9992526173591614
3584273011486933977,bhaji,0,0.5450093746185303
647900954527732216,nyamachoma,9,0.9977408647537231
9460231234957825525,mandazi,5,0.9971681237220764
3647449053075634130,mukimo,8,0.9953681230545044
1483732360027030920,bhaji,0,0.9860036969184875
1315418192411844186,nyamachoma,9,0.7954717874526978
1845965701232541193,githeri,2,0.9937600493431091
7221783998263486163,nyamachoma,9,0.8077155947685242
11274329368194161236,mandazi,5,0.9918728470802307
16932310213626556353,ugali,12,0.8845950961112976
12721335060755333946,nyamachoma,9,0.9798877239227295
9031664819701623403,sukumawiki,11,0.4414529800415039
13775877460659507506,kachumbari,3,0.997891366481781
15488577862285772385,ugali,12,0.7577939033508301
7208747626207752318,chapati,1,0.9926081895828247
750003662509149172,bhaji,0,0.9879488945007324
13269206833477599083,nyamachoma,9,0.9982675313949585
11229408752474581458,mandazi,5,0.9972986578941345
11706451632744487001,chapati,1,0.9898691177368164
4810507330944834146,mandazi,5,0.9991512298583984
8777416531750857172,ugali,12,0.9925127029418945
14869198847112256801,bhaji,0,0.9941868782043457
5377424266929477918,ugali,12,0.9979268312454224
11826188387011913224,kachumbari,3,0.7139748334884644
4887697901295530264,ugali,12,0.9878460764884949
2227367520876552687,ugali,12,0.6171522736549377
5842161939701625540,bhaji,0,0.9907129406929016
1844495863342443673,ugali,12,0.4859243929386139
15133695366550968682,mukimo,8,0.4819573760032654
1510922567410133293,mandazi,5,0.984977126121521
15809849087520119899,sukumawiki,11,0.48874783515930176
11633379313373654772,bhaji,0,0.20423480868339539
11995486685038660626,nyamachoma,9,0.478744775056839
14418888052034006622,chapati,1,0.9990403056144714
18043195612774591569,mandazi,5,0.9970297813415527
17232204708171768578,githeri,2,0.9895581603050232
12478415505890487683,masalachips,6,0.9364122748374939
4481342611008844605,mandazi,5,0.9991718530654907
13762088470187101263,nyamachoma,9,0.9986041188240051
15420066193900048627,nyamachoma,9,0.5276069045066833
10256780869845093755,mukimo,8,0.8541979193687439
14751183694236241016,nyamachoma,9,0.41751500964164734
10601495795550038385,mandazi,5,0.9998979568481445
11967373751660434844,githeri,2,0.9620166420936584
11326839832877371856,matoke,7,0.9881618618965149
6101485270037891519,chapati,1,0.9982654452323914
4652564753816464734,nyamachoma,9,0.9873911738395691
10551512450149335925,kachumbari,3,0.8964987397193909
13479425059802666179,bhaji,0,0.9972272515296936
4081630355592203827,sukumawiki,11,0.6330856084823608
13614126059644421646,sukumawiki,11,0.9978029131889343
14149955071751662071,chapati,1,0.9963452219963074
15480299189183376248,bhaji,0,0.967322826385498
9110028199964653480,pilau,10,0.9985290765762329
3947168929876946164,kukuchoma,4,0.6533830165863037
14977719907677045909,nyamachoma,9,0.9987938404083252
7064840039907742753,mandazi,5,0.9997183680534363
193014184896406570,nyamachoma,9,0.9862095713615417
10339228361504636930,pilau,10,0.9652077555656433
13977737450013523872,bhaji,0,0.956787109375
11343589069114007636,ugali,12,0.974963903427124
17806668235125090499,chapati,1,0.9952440857887268
17744659393778354376,ugali,12,0.9975679516792297
15923937039872096342,masalachips,6,0.9672853350639343
10288717483743612585,pilau,10,0.9991893172264099
7364447289823250077,mandazi,5,0.9950998425483704
14507826452339696121,githeri,2,0.26791927218437195
7681771338411937920,bhaji,0,0.8809846639633179
14409722843287822376,kachumbari,3,0.18227003514766693
5094477862743936636,mandazi,5,0.9976270794868469
671684490123721932,ugali,12,0.41951045393943787
10504912205528049568,mandazi,5,0.9965025186538696
9418712822200217869,bhaji,0,0.9730604290962219
12660353753615869358,githeri,2,0.9997811913490295
5554288459467044185,masalachips,6,0.6761059761047363
1514148605272563452,ugali,12,0.8504204154014587
11436000120645512306,mandazi,5,0.9982272982597351
16299062930688223105,matoke,7,0.9828588366508484
11338539282675200623,chapati,1,0.9434697031974792
1786854575084752331,bhaji,0,0.9670851826667786
4269292328271167690,bhaji,0,0.9132924675941467
11337580954633840380,bhaji,0,0.9292439222335815
9559460088167296467,mandazi,5,0.4177645742893219
13355321050336751346,ugali,12,0.4509046673774719
1873328236194141577,mukimo,8,0.5649688839912415
15313076560374808804,ugali,12,0.780922532081604
17503305627836209893,mandazi,5,0.9954245686531067
5207944820989100906,ugali,12,0.9239922761917114
9464277099030727272,kachumbari,3,0.8203103542327881
8646363607211597576,ugali,12,0.3197469413280487
15612062029096667719,ugali,12,0.9930227994918823
3631180427842360203,kachumbari,3,0.5012089610099792
7864121173869884240,bhaji,0,0.9800761342048645
9483664308571127021,kachumbari,3,0.8192235231399536
11456538388715881358,chapati,1,0.8979006409645081
2045401121454521681,kachumbari,3,0.9666083455085754
9650672577969928643,nyamachoma,9,0.9976200461387634
5687693015126449094,chapati,1,0.9977428913116455
17268932542209018929,bhaji,0,0.7796007990837097
15296918300215415117,mandazi,5,0.9852439165115356
17385307640579501917,ugali,12,0.9434959888458252
15784926491953258851,chapati,1,0.9930412769317627
171227099262874892,bhaji,0,0.2394208163022995
3084863096205939308,bhaji,0,0.9340490698814392
18293107613277886932,bhaji,0,0.9984856247901917
5020194932336647377,mukimo,8,0.7791182994842529
15413941144267748757,nyamachoma,9,0.9963332414627075
8812864679133922881,bhaji,0,0.4088379144668579
9509834420565330681,mukimo,8,0.9999324083328247
8070398107115864960,pilau,10,0.9296216368675232
58603927811041952,sukumawiki,11,0.9933992624282837
7271351025798223449,bhaji,0,0.9860354661941528
1370022267746356756,ugali,12,0.9856323003768921
1722419049703004856,chapati,1,0.9994581341743469
17093341382563500450,ugali,12,0.3668184280395508
15210759296054570135,matoke,7,0.9860075116157532
17752160307677920947,nyamachoma,9,0.9933033585548401
11474789851827593263,kachumbari,3,0.8808215260505676
16248144946733558995,chapati,1,0.9152193665504456
6344293456587478249,nyamachoma,9,0.8414027690887451
8436191237338367818,ugali,12,0.9086669683456421
5532447134573461004,sukumawiki,11,0.44392597675323486
6202881953111685417,ugali,12,0.5580469965934753
18284473261399416282,bhaji,0,0.998763918876648
4367770269008602819,mukimo,8,0.7227921485900879
17425729619528845318,sukumawiki,11,0.9996606111526489
3320564052696386260,nyamachoma,9,0.5872483253479004
17128961191243831995,chapati,1,0.9991525411605835
12749715907909482115,chapati,1,0.9989846348762512
688663478550263666,githeri,2,0.9998252987861633
930236947628925041,bhaji,0,0.998848557472229
4146008112016168642,nyamachoma,9,0.30588454008102417
8982974588876029828,sukumawiki,11,0.9981654286384583
6644739788578686558,nyamachoma,9,0.9998125433921814
3580451554644108530,matoke,7,0.9829689860343933
2551816884134606780,mandazi,5,0.9973692893981934
15844167304487176808,mandazi,5,0.9609504342079163
17787049892774459992,nyamachoma,9,0.9976039528846741
16380946673821752034,masalachips,6,0.8469247221946716
16107650016171559861,githeri,2,0.9993361830711365
6686330795392911430,chapati,1,0.9981839060783386
7632548321121845670,matoke,7,0.9833102822303772
3602334317428057815,sukumawiki,11,0.7991612553596497
16362870378604418258,nyamachoma,9,0.9602304697036743
672727354585566109,nyamachoma,9,0.9643380641937256
18415104579862975326,mandazi,5,0.9953601956367493
11584846466132646723,kukuchoma,4,0.4183228015899658
8199546024210931840,mukimo,8,0.46090638637542725
16856439956069557065,bhaji,0,0.9824069738388062
11009355379742773932,mukimo,8,0.9248464703559875
73585503001692948,sukumawiki,11,0.57902592420578
9663194316061248222,matoke,7,0.19701799750328064
15152155025166295083,mukimo,8,0.464836984872818
18107350579341218870,mandazi,5,0.9697264432907104
5035465744270742439,chapati,1,0.9972071051597595
2728254238930715983,ugali,12,0.9952098727226257
15196825795726720908,chapati,1,0.9985772371292114
17811283064377029460,mandazi,5,0.9849146604537964
6283693902335659180,nyamachoma,9,0.98370760679245
11570361516996432272,mandazi,5,0.40646278858184814
7454000247671709039,chapati,1,0.9751499891281128
12533434704225311496,pilau,10,0.9998621940612793
12429188656729245881,githeri,2,0.9725710153579712
9696576710454819443,chapati,1,0.999029278755188
4695272267228050823,ugali,12,0.9871882200241089
1190904870294331237,ugali,12,0.9425812363624573
14352737897122827394,kachumbari,3,0.9985860586166382
8643762829682282904,nyamachoma,9,0.9994407296180725
5027742189550437393,mandazi,5,0.9658633470535278
16968451424473401787,ugali,12,0.9821388721466064
17631355737332511323,mandazi,5,0.9986592531204224
8944558198022156081,masalachips,6,0.9378623962402344
5906402380945584030,matoke,7,0.4861823618412018
14588723242839554524,githeri,2,0.9233828186988831
4957928776583762112,kachumbari,3,0.9747570157051086
15681490616909511082,githeri,2,0.418009877204895
3098084457190322716,githeri,2,0.995010256767273
18162464105777535071,ugali,12,0.8566015362739563
14774608777583701279,chapati,1,0.9979377388954163
5316185716959181239,chapati,1,0.9992889165878296
4532578860509387579,bhaji,0,0.9825136065483093
7503918163130415845,githeri,2,0.6237268447875977
1874263454507016479,nyamachoma,9,0.23878921568393707
16892044434778607840,bhaji,0,0.9942532181739807
5456650143577914196,sukumawiki,11,0.9711909890174866
11928092208330908057,matoke,7,0.87937992811203
5747400618053435146,mandazi,5,0.99479079246521
5098735543608280733,nyamachoma,9,0.69258052110672
825702726106671707,mandazi,5,0.9602669477462769
14469062941266525119,kachumbari,3,0.2247440665960312
6644158974310118572,nyamachoma,9,0.9492253065109253
16405252168285728336,sukumawiki,11,0.893943190574646
3726353820898441497,bhaji,0,0.9695886969566345
12462405995319637502,bhaji,0,0.3699515163898468
12117591841116020342,sukumawiki,11,0.21723109483718872
8395607170213023786,kachumbari,3,0.8805542588233948
4061257205067629978,bhaji,0,0.7993672490119934
6694320234818592489,ugali,12,0.9772770404815674
69199137113489455,pilau,10,0.9990749359130859
7221985143260268979,nyamachoma,9,0.9897531270980835
1308405771024117947,chapati,1,0.9998770952224731
15485518962054818769,masalachips,6,0.7815034985542297
15306443292675736537,kachumbari,3,0.44586852192878723
15265065584326275962,nyamachoma,9,0.9854462146759033
6500484835004684461,ugali,12,0.9667002558708191
11273007305087293207,nyamachoma,9,0.6276261210441589
8045826470581464503,pilau,10,0.9973981380462646
1864727275683354447,nyamachoma,9,0.9978598952293396
15982728669335550431,matoke,7,0.7708361744880676
10230038748281830358,nyamachoma,9,0.9994909763336182
11690744022751122119,masalachips,6,0.5175917744636536
3425406512000145378,mandazi,5,0.9799946546554565
14794431530485533532,ugali,12,0.9911172389984131
1278095148647623582,githeri,2,0.9945417046546936
13500013090806477875,pilau,10,0.9991874098777771
13928378446623884919,nyamachoma,9,0.9956562519073486
96776047111586538,nyamachoma,9,0.38543185591697693
15128827535193084602,githeri,2,0.9622114896774292
971150236775003747,ugali,12,0.9837203025817871
4005754432901553386,kachumbari,3,0.7467055320739746
15509987023060187858,githeri,2,0.9999490976333618
11403697091659910322,nyamachoma,9,0.8293096423149109
14311250949158129655,ugali,12,0.576537013053894
4971343206369877088,kachumbari,3,0.9935364127159119
10616076561470538769,ugali,12,0.9583057761192322
16482573853302461184,mandazi,5,0.999601423740387
2049517581197700435,ugali,12,0.549892783164978
9325269790432007572,mandazi,5,0.9975449442863464
8749038216842113876,kachumbari,3,0.6535393595695496
1399298471813775374,matoke,7,0.6518188118934631
10339445144891593406,chapati,1,0.49639517068862915
13940543650736546476,nyamachoma,9,0.9998893737792969
9537299342678615272,nyamachoma,9,0.7508983612060547
5692273483773550723,nyamachoma,9,0.21712835133075714
18321039363009355286,bhaji,0,0.9904754757881165
10713202486153775113,kachumbari,3,0.4051181375980377
10173313192655643896,mandazi,5,0.9948900938034058
8864144451303122104,nyamachoma,9,0.9924508929252625
18321708560046574932,matoke,7,0.977432131767273
6758093151306969942,chapati,1,0.9995119571685791
11641094941268581672,chapati,1,0.6788105964660645
10528645622792142544,bhaji,0,0.25471237301826477
15525226038135404760,nyamachoma,9,0.9982675313949585
13941062316169308071,bhaji,0,0.9831627607345581
15230146045255249246,nyamachoma,9,0.7221390604972839
18267632306122203480,chapati,1,0.8815566301345825
11940823392168682155,bhaji,0,0.2752576470375061
6302495690421637982,chapati,1,0.9986388087272644
11649028343893710995,githeri,2,0.9946942925453186
11899337070914149329,nyamachoma,9,0.9991809725761414
10407250256484575073,kachumbari,3,0.5633422136306763
6582452949275389646,nyamachoma,9,0.9064183235168457
5664138533187591675,masalachips,6,0.3972610533237457
6541669301708849760,mukimo,8,0.9990972280502319
2694031632012288342,nyamachoma,9,0.9976150989532471
5941221229349444483,kachumbari,3,0.8939725756645203
13130517454188646276,nyamachoma,9,0.3728272318840027
9302721997592942791,kachumbari,3,0.9944161176681519
5108614074384230569,sukumawiki,11,0.6981046795845032
18316035234112861730,masalachips,6,0.9969673752784729
1385496500998660673,masalachips,6,0.4065801799297333
11144507773392113142,masalachips,6,0.9971067309379578
12386083533968767880,masalachips,6,0.5957056879997253
15711053061372693625,ugali,12,0.9230611324310303
8924339916156119511,chapati,1,0.6823250651359558
7692224407249149543,githeri,2,0.6054689884185791
2431259698267335558,mandazi,5,0.9981107711791992
18137002209462925587,githeri,2,0.43668267130851746
3128542894118292572,githeri,2,0.9989940524101257
5293350080522344635,mandazi,5,0.9643624424934387
594749869939278888,nyamachoma,9,0.9916403293609619
2970146313928564521,sukumawiki,11,0.6427863836288452
5962248642882144950,chapati,1,0.9998575448989868
9412204221775165702,ugali,12,0.9969649910926819
2556254428325141139,chapati,1,0.9236477613449097
1624628203647259441,bhaji,0,0.9902235865592957
18082384823003118705,githeri,2,0.9996137022972107
7445824523945345833,chapati,1,0.9983049631118774
190583790112789153,chapati,1,0.9425482749938965
11596236335844142683,masalachips,6,0.9982933402061462
5030324776614681870,chapati,1,0.786719560623169
12074429365762101140,chapati,1,0.9233660697937012
12848194191340681404,nyamachoma,9,0.9233617186546326
6685890812242316635,chapati,1,0.9867716431617737
10475097977441005546,pilau,10,0.9944948554039001
113551969029114053,mukimo,8,0.9203190803527832
14156508233128764200,chapati,1,0.8713892102241516
5405317766980936508,mandazi,5,0.9995169639587402
15791856405164437400,chapati,1,0.8500657081604004
12283929423234404748,ugali,12,0.9977319240570068
11530854430921755767,mandazi,5,0.9993950128555298
11213160321815852433,ugali,12,0.7936872243881226
8678673742576225342,chapati,1,0.9938095211982727
13320788895241148258,kachumbari,3,0.5224724411964417
6047348548014323691,pilau,10,0.5273872017860413
9105198149579994995,githeri,2,0.9996035695075989
5724468328178054074,nyamachoma,9,0.9181352853775024
13030798924629492933,pilau,10,0.9994974136352539
10205244452050272005,chapati,1,0.9946544170379639
1249070716387127720,chapati,1,0.9944485425949097
87210343417660317,githeri,2,0.9808440804481506
14838065746498510182,bhaji,0,0.9964162111282349
2478864473815020893,kachumbari,3,0.7897555232048035
18077818944344288808,chapati,1,0.9796922206878662
6661046174535087529,chapati,1,0.9979504942893982
1952725610792777429,githeri,2,0.9969984292984009
