id,class,class_id,prob
10891132468026687488,ugali,12,0.9215036630630493
5561760193647370049,chapati,1,0.9977249503135681
11933447057896498110,mandazi,5,0.9993777275085449
18403896937644910866,chapati,1,0.3604799509048462
1173586271487070643,nyamachoma,9,0.9968180656433105
11494506886140471019,mandazi,5,0.9974442720413208
13106084860451128932,bhaji,0,0.9789242148399353
16613706322518465182,matoke,7,0.6890905499458313
13553859105330776750,mukimo,8,0.9988773465156555
3335148740868677310,sukumawiki,11,0.34335771203041077
12831757841808404416,sukumawiki,11,0.5093991756439209
8196388079885693776,masalachips,6,0.9895831346511841
10535164608254533949,mukimo,8,0.9737935066223145
10954539690037219490,githeri,2,0.9983330368995667
4059811277090856517,sukumawiki,11,0.998868465423584
9388962691197438734,nyamachoma,9,0.9864259958267212
13843672218362106083,ugali,12,0.9982103109359741
16562815677981514851,ugali,12,0.9214916825294495
13517487854360157108,nyamachoma,9,0.9447304010391235
13319384938647182256,nyamachoma,9,0.7362380623817444
16273186685497510505,pilau,10,0.9796415567398071
1697974532803824405,masalachips,6,0.9171116948127747
16903252693459438162,chapati,1,0.9995402097702026
1969860806706222385,kachumbari,3,0.9844092726707458
16346221003002318158,masalachips,6,0.9977216124534607
12431941384907995104,nyamachoma,9,0.9958246946334839
5634936085032883235,nyamachoma,9,0.6380411982536316
6919287004125397271,chapati,1,0.98850017786026
761270166752000015,masalachips,6,0.40162423253059387
2297886573487684944,ugali,12,0.5542968511581421
8122302957309708656,githeri,2,0.9362850189208984
10797822793240488233,chapati,1,0.7793291211128235
1686713138475937211,matoke,7,0.24016717076301575
12304585492801821345,masalachips,6,0.9981744289398193
15549099511346145382,ugali,12,0.9899717569351196
5134535133102715871,mandazi,5,0.4920552968978882
14534943687071186959,mandazi,5,0.4593808650970459
3661055381603002730,masalachips,6,0.9798647165298462
17265890521318489894,nyamachoma,9,0.9797390699386597
3400137384372973994,pilau,10,0.7024587392807007
14977836354102447397,chapati,1,0.9893978834152222
9783693169806472726,ugali,12,0.7661561369895935
1357774156620403185,nyamachoma,9,0.36678022146224976
8252559831012063925,mandazi,5,0.9971423745155334
11626675398845327226,kachumbari,3,0.8191996812820435
12165321421457961757,chapati,1,0.9383718371391296
2639891745231154257,kukuchoma,4,0.4876996874809265
11243847040700125467,githeri,2,0.9999881982803345
1173020092299634974,pilau,10,0.9971551895141602
13783194148085135188,masalachips,6,0.9849690198898315
15091543643924590227,ugali,12,0.8358206152915955
8685939564181023847,mukimo,8,0.7166858911514282
18339339599291781704,pilau,10,0.733406662940979
16008198301773137843,masalachips,6,0.9997671246528625
8981669783289304769,mandazi,5,0.9512624740600586
2091586883237847738,sukumawiki,11,0.8317914009094238
14977720817061600083,sukumawiki,11,0.9978914856910706
11535783017487666377,githeri,2,0.5377339720726013
9470207748503241447,bhaji,0,0.4305794835090637
383985176186318350,ugali,12,0.9882950782775879
3329821741742186938,bhaji,0,0.7758243083953857
691689698043245695,nyamachoma,9,0.9969919919967651
16261532715470619259,sukumawiki,11,0.6354482769966125
2836541796130738193,masalachips,6,0.897039532661438
10973711001735621347,masalachips,6,0.7557164430618286
5626538573426609586,nyamachoma,9,0.3340255916118622
13821488647740832481,mandazi,5,0.9927729964256287
8542395356535003059,chapati,1,0.9997592568397522
11056899456295591592,sukumawiki,11,0.5879535675048828
8603847493940663559,bhaji,0,0.8622114658355713
5273979289374794223,ugali,12,0.48055300116539
4666889333254385141,sukumawiki,11,0.8103159070014954
11608483177445666809,pilau,10,0.9851086735725403
3351352079149286272,chapati,1,0.7990812063217163
15911324942732885782,kachumbari,3,0.9136183261871338
15314143806655733248,sukumawiki,11,0.6183995008468628
15620030317225182783,chapati,1,0.5642212629318237
1115228811319201106,mandazi,5,0.9608721733093262
15036260053820178320,chapati,1,0.9997101426124573
6255168012794566642,ugali,12,0.2914409935474396
5359860056357259916,mandazi,5,0.99800044298172
8510036279344254906,mandazi,5,0.9962354302406311
13433362408458218349,mandazi,5,0.4620220363140106
9177832684280818731,ugali,12,0.8640746474266052
14698117972999685745,nyamachoma,9,0.9741172790527344
12196416060090351959,pilau,10,0.9969250559806824
7190465626661991478,chapati,1,0.9231828451156616
15332892200993368190,chapati,1,0.9895623326301575
15690765801804992630,githeri,2,0.7074481844902039
10102135989223399039,kachumbari,3,0.2620711326599121
8422818151717390944,chapati,1,0.99886155128479
9959793093699039658,bhaji,0,0.9686897397041321
12190482841788287969,nyamachoma,9,0.9994257688522339
17288124010928133768,matoke,7,0.7110378742218018
10748354524868351672,sukumawiki,11,0.9953847527503967
8366853423763282151,masalachips,6,0.9997026324272156
1783605112612427915,nyamachoma,9,0.45131877064704895
14171265242887745988,ugali,12,0.4822879433631897
1475593175992332077,kachumbari,3,0.9813187718391418
13585512538775023364,bhaji,0,0.9982566237449646
5266706443640987761,ugali,12,0.9280793070793152
11886108908787234100,githeri,2,0.9999479055404663
4418741899287152795,chapati,1,0.8345301151275635
12123628312093621035,matoke,7,0.8959647417068481
13628448682521713100,kachumbari,3,0.41379550099372864
17918549253947459126,masalachips,6,0.9196407794952393
8836295853288823747,nyamachoma,9,0.981605589389801
12563942188259613277,matoke,7,0.9806717038154602
7279049750008194702,chapati,1,0.7685114741325378
15008498520128955330,masalachips,6,0.999242901802063
10480333472611798096,masalachips,6,0.9695499539375305
12328727869028574419,nyamachoma,9,0.9743286371231079
7471730227220449048,mandazi,5,0.6782035827636719
2893998969832300199,matoke,7,0.9895862936973572
14068111136860818040,mandazi,5,0.9921298623085022
11141297177585788700,kachumbari,3,0.7865632772445679
13014842969128712002,sukumawiki,11,0.5017436742782593
13395793322365795428,bhaji,0,0.9748680591583252
6377591373614883913,ugali,12,0.41498950123786926
397792304508206428,matoke,7,0.9855285286903381
13437902355558957450,pilau,10,0.9958322644233704
5973698746249271789,nyamachoma,9,0.9993253946304321
13651203668939430381,masalachips,6,0.9979082345962524
16435542866281203198,bhaji,0,0.9710516333580017
15851485436682147775,mandazi,5,0.7424220442771912
7903242276198010604,sukumawiki,11,0.43633532524108887
13813539405832200604,chapati,1,0.9701023697853088
8457914491089307501,chapati,1,0.997238039970398
16200589865827271682,matoke,7,0.9903000593185425
17725084622075378553,ugali,12,0.9974138736724854
5042902231190736409,chapati,1,0.9791651964187622
7622877246147659431,mandazi,5,0.993259847164154
13382607997436886168,mandazi,5,0.995912492275238
7058867706280603036,masalachips,6,0.9095003008842468
9843029272490566120,matoke,7,0.9847570061683655
2026656771021130366,mukimo,8,0.9654669165611267
3418538388241751958,sukumawiki,11,0.9832982420921326
6646785428062490064,bhaji,0,0.9122956991195679
9345882131302789141,kachumbari,3,0.4003501832485199
7543536850118167079,nyamachoma,9,0.9969940185546875
18423764079108289895,pilau,10,0.9235842227935791
2613711888083304420,nyamachoma,9,0.9966513514518738
16330529712295811220,mandazi,5,0.9971789121627808
7108722249194400867,githeri,2,0.9952512979507446
1636060190432298371,kachumbari,3,0.9742582440376282
1024172349080163166,kachumbari,3,0.9948192238807678
11967799842762378865,sukumawiki,11,0.41984823346138
14508043394830310397,nyamachoma,9,0.9908096790313721
15771718359736361195,nyamachoma,9,0.9941866397857666
17093854010278610007,sukumawiki,11,0.313361257314682
12339291527051578818,sukumawiki,11,0.5580389499664307
4344362503327457770,chapati,1,0.5028038620948792
1736742007286049237,masalachips,6,0.9999817609786987
9659856526867382870,sukumawiki,11,0.9930318593978882
8482449136638770916,nyamachoma,9,0.3455771803855896
13447044253231711526,pilau,10,0.9270657300949097
18401324197708093617,chapati,1,0.9671770334243774
154626877971440280,masalachips,6,0.9986305236816406
9819034861576548052,sukumawiki,11,0.6639886498451233
10311739361957857118,sukumawiki,11,0.9655280113220215
5910870249936252255,pilau,10,0.9970344305038452
408683412081536185,githeri,2,0.9545890688896179
6473465927283239851,ugali,12,0.9590167999267578
17254491036980948864,chapati,1,0.4808732569217682
14401677604126188523,nyamachoma,9,0.9810305833816528
8294502953688426341,githeri,2,0.9995009899139404
10221522431636914443,chapati,1,0.9988540410995483
7345761039440091897,githeri,2,0.9917480945587158
11028217028893474809,chapati,1,0.994206428527832
3739531203182583081,matoke,7,0.9603497385978699
9979392188478154008,mandazi,5,0.9772327542304993
8213365026002176366,chapati,1,0.9980304837226868
12283111740174705307,chapati,1,0.4264003336429596
14039380239746367820,chapati,1,0.9369262456893921
1033086413179005018,masalachips,6,0.9813855886459351
7028835726053781767,nyamachoma,9,0.9146006107330322
15688539211367505590,bhaji,0,0.4302999973297119
17511719856616651463,chapati,1,0.28854864835739136
5778209842554051444,mandazi,5,0.9976613521575928
9715825811539818915,chapati,1,0.9296784996986389
4019893388986937213,sukumawiki,11,0.537338376045227
10491256178322529476,matoke,7,0.9931147694587708
4514380664411721924,githeri,2,0.5457793474197388
1863175047210509183,githeri,2,0.9907584190368652
9419250458836193428,mandazi,5,0.9991511106491089
17427226605692675584,chapati,1,0.8952625393867493
14360740897193017434,masalachips,6,0.9745279550552368
4924198701699246678,githeri,2,0.9913085103034973
5141063033752835127,ugali,12,0.7783302068710327
2327011646705567959,kachumbari,3,0.8193948268890381
18256609712454655569,githeri,2,0.9988791346549988
4628206316993090341,ugali,12,0.7872011661529541
15577853985026801001,nyamachoma,9,0.9984281063079834
357223172315723285,bhaji,0,0.14195451140403748
6227504259881409259,mandazi,5,0.5841014981269836
15236417011922871300,sukumawiki,11,0.9946587681770325
13251224800333445142,nyamachoma,9,0.986192524433136
18216292475905094676,kachumbari,3,0.5701490044593811
6704970097468892762,kachumbari,3,0.41209718585014343
10803788572811639770,bhaji,0,0.9686397314071655
9798429900990795864,nyamachoma,9,0.21820053458213806
17846448057344912879,githeri,2,0.9989390969276428
512923677288863455,pilau,10,0.9989297986030579
13534564745582724884,nyamachoma,9,0.9972978234291077
1761202656439641211,ugali,12,0.7841281890869141
1779013345779834610,nyamachoma,9,0.988075852394104
11134487749526925893,mandazi,5,0.9977806210517883
6874974879389748486,kachumbari,3,0.8889857530593872
2008482944638019636,chapati,1,0.6368634700775146
5290911765478588910,chapati,1,0.6596951484680176
9718148789833698568,sukumawiki,11,0.8444945216178894
2713791089243901225,chapati,1,0.9977701902389526
9141685386751923865,chapati,1,0.9979537725448608
3584273011486933977,bhaji,0,0.38073161244392395
647900954527732216,nyamachoma,9,0.9984403252601624
9460231234957825525,mandazi,5,0.9951091408729553
3647449053075634130,mukimo,8,0.9870421886444092
1483732360027030920,bhaji,0,0.9789284467697144
1315418192411844186,nyamachoma,9,0.8033336997032166
1845965701232541193,githeri,2,0.9982919096946716
7221783998263486163,nyamachoma,9,0.7757146954536438
11274329368194161236,mandazi,5,0.9804243445396423
16932310213626556353,ugali,12,0.9642121195793152
12721335060755333946,nyamachoma,9,0.830289363861084
9031664819701623403,matoke,7,0.2677951157093048
13775877460659507506,kachumbari,3,0.999007523059845
15488577862285772385,ugali,12,0.8158871531486511
7208747626207752318,chapati,1,0.98415207862854
750003662509149172,bhaji,0,0.9987278580665588
13269206833477599083,nyamachoma,9,0.9937519431114197
11229408752474581458,mandazi,5,0.9975926280021667
11706451632744487001,chapati,1,0.9966887831687927
4810507330944834146,mandazi,5,0.9964830875396729
8777416531750857172,ugali,12,0.9985097050666809
14869198847112256801,bhaji,0,0.9926252961158752
5377424266929477918,ugali,12,0.9833666086196899
11826188387011913224,bhaji,0,0.4578658640384674
4887697901295530264,ugali,12,0.9826303124427795
2227367520876552687,nyamachoma,9,0.4833484888076782
5842161939701625540,bhaji,0,0.9964367151260376
1844495863342443673,nyamachoma,9,0.4556329548358917
15133695366550968682,kachumbari,3,0.419479638338089
1510922567410133293,mandazi,5,0.9695576429367065
15809849087520119899,sukumawiki,11,0.38743242621421814
11633379313373654772,chapati,1,0.582699716091156
11995486685038660626,nyamachoma,9,0.7195525169372559
14418888052034006622,chapati,1,0.9997122883796692
18043195612774591569,mandazi,5,0.9818978905677795
17232204708171768578,githeri,2,0.9978399276733398
12478415505890487683,masalachips,6,0.8032919764518738
4481342611008844605,mandazi,5,0.9992836117744446
13762088470187101263,nyamachoma,9,0.9926431775093079
15420066193900048627,nyamachoma,9,0.9692865610122681
10256780869845093755,mukimo,8,0.6082771420478821
14751183694236241016,kukuchoma,4,0.6581906080245972
10601495795550038385,mandazi,5,0.9993914365768433
11967373751660434844,githeri,2,0.6604279279708862
11326839832877371856,matoke,7,0.9905374646186829
6101485270037891519,chapati,1,0.997811496257782
4652564753816464734,nyamachoma,9,0.9923729300498962
10551512450149335925,kachumbari,3,0.548245370388031
13479425059802666179,bhaji,0,0.9940153956413269
4081630355592203827,chapati,1,0.8010744452476501
13614126059644421646,sukumawiki,11,0.9996672868728638
14149955071751662071,chapati,1,0.9976031184196472
15480299189183376248,bhaji,0,0.9284794926643372
9110028199964653480,pilau,10,0.9976969361305237
3947168929876946164,kukuchoma,4,0.7002812623977661
14977719907677045909,nyamachoma,9,0.9939018487930298
7064840039907742753,mandazi,5,0.9984342455863953
193014184896406570,nyamachoma,9,0.9956321120262146
10339228361504636930,pilau,10,0.969283938407898
13977737450013523872,bhaji,0,0.8309428095817566
11343589069114007636,ugali,12,0.9896438121795654
17806668235125090499,chapati,1,0.9980315566062927
17744659393778354376,ugali,12,0.9979634284973145
15923937039872096342,masalachips,6,0.9743928909301758
10288717483743612585,pilau,10,0.9995539784431458
7364447289823250077,mandazi,5,0.9862956404685974
14507826452339696121,githeri,2,0.5822587609291077
7681771338411937920,bhaji,0,0.9196771383285522
14409722843287822376,bhaji,0,0.45355746150016785
5094477862743936636,mandazi,5,0.989459753036499
671684490123721932,ugali,12,0.4638870060443878
10504912205528049568,mandazi,5,0.9193464517593384
9418712822200217869,bhaji,0,0.9832713007926941
12660353753615869358,githeri,2,0.9998575448989868
5554288459467044185,masalachips,6,0.710603654384613
1514148605272563452,ugali,12,0.30233609676361084
11436000120645512306,mandazi,5,0.9931961297988892
16299062930688223105,matoke,7,0.6961352825164795
11338539282675200623,chapati,1,0.7450171709060669
1786854575084752331,bhaji,0,0.9901193380355835
4269292328271167690,bhaji,0,0.9649468064308167
11337580954633840380,bhaji,0,0.9611294269561768
9559460088167296467,kachumbari,3,0.9277698397636414
13355321050336751346,kachumbari,3,0.7524292469024658
1873328236194141577,nyamachoma,9,0.7960175275802612
15313076560374808804,ugali,12,0.7657080888748169
17503305627836209893,mandazi,5,0.9944490194320679
5207944820989100906,ugali,12,0.9636890888214111
9464277099030727272,kachumbari,3,0.2469131350517273
8646363607211597576,mukimo,8,0.2752881348133087
15612062029096667719,ugali,12,0.9974742531776428
3631180427842360203,kachumbari,3,0.3873976469039917
7864121173869884240,bhaji,0,0.9998321533203125
9483664308571127021,kachumbari,3,0.9769768118858337
11456538388715881358,chapati,1,0.9370570778846741
2045401121454521681,kachumbari,3,0.940241813659668
9650672577969928643,nyamachoma,9,0.9973044395446777
5687693015126449094,chapati,1,0.9853835701942444
17268932542209018929,bhaji,0,0.9072843790054321
15296918300215415117,mandazi,5,0.996188223361969
17385307640579501917,bhaji,0,0.3876681923866272
15784926491953258851,chapati,1,0.9736673831939697
171227099262874892,bhaji,0,0.7037132382392883
3084863096205939308,bhaji,0,0.9102010130882263
18293107613277886932,bhaji,0,0.9961231350898743
5020194932336647377,mukimo,8,0.899869441986084
15413941144267748757,nyamachoma,9,0.9603375196456909
8812864679133922881,bhaji,0,0.888146698474884
9509834420565330681,mukimo,8,0.9997914433479309
8070398107115864960,pilau,10,0.9188576340675354
58603927811041952,sukumawiki,11,0.9959142804145813
7271351025798223449,bhaji,0,0.9986732006072998
1370022267746356756,ugali,12,0.9766570329666138
1722419049703004856,chapati,1,0.9977421760559082
17093341382563500450,kachumbari,3,0.6159511804580688
15210759296054570135,kachumbari,3,0.43946993350982666
17752160307677920947,nyamachoma,9,0.9175786972045898
11474789851827593263,kachumbari,3,0.9674025774002075
16248144946733558995,chapati,1,0.87064528465271
6344293456587478249,nyamachoma,9,0.9375897645950317
8436191237338367818,ugali,12,0.6923027634620667
5532447134573461004,sukumawiki,11,0.6280766129493713
6202881953111685417,matoke,7,0.6011029481887817
18284473261399416282,bhaji,0,0.9996463060379028
4367770269008602819,mukimo,8,0.5694386959075928
17425729619528845318,sukumawiki,11,0.9996201992034912
3320564052696386260,nyamachoma,9,0.27100712060928345
17128961191243831995,chapati,1,0.9986250400543213
12749715907909482115,chapati,1,0.9985353946685791
688663478550263666,githeri,2,0.9999434947967529
930236947628925041,bhaji,0,0.9993883371353149
4146008112016168642,nyamachoma,9,0.2957140803337097
8982974588876029828,sukumawiki,11,0.9980862140655518
6644739788578686558,nyamachoma,9,0.9995545744895935
3580451554644108530,matoke,7,0.984730064868927
2551816884134606780,mandazi,5,0.9924559593200684
15844167304487176808,mandazi,5,0.9776132702827454
17787049892774459992,nyamachoma,9,0.9961293935775757
16380946673821752034,masalachips,6,0.693231463432312
16107650016171559861,githeri,2,0.9994149208068848
6686330795392911430,chapati,1,0.9990880489349365
7632548321121845670,matoke,7,0.9967759251594543
3602334317428057815,sukumawiki,11,0.8417158722877502
16362870378604418258,nyamachoma,9,0.7339186668395996
672727354585566109,nyamachoma,9,0.9907840490341187
18415104579862975326,mandazi,5,0.9951463341712952
11584846466132646723,kukuchoma,4,0.7001196146011353
8199546024210931840,mukimo,8,0.16573777794837952
16856439956069557065,bhaji,0,0.9928633570671082
11009355379742773932,mukimo,8,0.8878244161605835
73585503001692948,sukumawiki,11,0.757075846195221
9663194316061248222,matoke,7,0.8915088772773743
15152155025166295083,mukimo,8,0.44278684258461
18107350579341218870,mandazi,5,0.9637967348098755
5035465744270742439,chapati,1,0.9964950680732727
2728254238930715983,ugali,12,0.9990707635879517
15196825795726720908,chapati,1,0.9972817897796631
17811283064377029460,mandazi,5,0.947452187538147
6283693902335659180,nyamachoma,9,0.8858418464660645
11570361516996432272,nyamachoma,9,0.432565838098526
7454000247671709039,chapati,1,0.9636654853820801
12533434704225311496,pilau,10,0.9997654557228088
12429188656729245881,githeri,2,0.9792813062667847
9696576710454819443,chapati,1,0.9986729621887207
4695272267228050823,ugali,12,0.9810245037078857
1190904870294331237,ugali,12,0.9448133111000061
14352737897122827394,kachumbari,3,0.9967719912528992
8643762829682282904,nyamachoma,9,0.9985566735267639
5027742189550437393,mandazi,5,0.914121150970459
16968451424473401787,ugali,12,0.98985356092453
17631355737332511323,mandazi,5,0.9994022846221924
8944558198022156081,masalachips,6,0.9454877972602844
5906402380945584030,chapati,1,0.6454161405563354
14588723242839554524,githeri,2,0.8680015206336975
4957928776583762112,kachumbari,3,0.9242919087409973
15681490616909511082,githeri,2,0.6849411725997925
3098084457190322716,githeri,2,0.9934442043304443
18162464105777535071,ugali,12,0.9595158696174622
14774608777583701279,chapati,1,0.9957404136657715
5316185716959181239,chapati,1,0.9994317889213562
4532578860509387579,bhaji,0,0.9964486360549927
7503918163130415845,githeri,2,0.9679640531539917
1874263454507016479,nyamachoma,9,0.5975199937820435
16892044434778607840,bhaji,0,0.9996578693389893
5456650143577914196,sukumawiki,11,0.6089544296264648
11928092208330908057,matoke,7,0.25013232231140137
5747400618053435146,mandazi,5,0.9903947710990906
5098735543608280733,nyamachoma,9,0.6067246198654175
825702726106671707,mandazi,5,0.9431027173995972
14469062941266525119,chapati,1,0.25090688467025757
6644158974310118572,nyamachoma,9,0.9908387064933777
16405252168285728336,sukumawiki,11,0.9627071022987366
3726353820898441497,bhaji,0,0.9930413961410522
12462405995319637502,chapati,1,0.3511769771575928
12117591841116020342,bhaji,0,0.9729602336883545
8395607170213023786,kachumbari,3,0.752842366695404
4061257205067629978,bhaji,0,0.9338921904563904
6694320234818592489,ugali,12,0.980146586894989
69199137113489455,pilau,10,0.9993927478790283
7221985143260268979,nyamachoma,9,0.9971042275428772
1308405771024117947,chapati,1,0.9999505281448364
15485518962054818769,masalachips,6,0.9755954742431641
15306443292675736537,nyamachoma,9,0.41246911883354187
15265065584326275962,nyamachoma,9,0.9752637147903442
6500484835004684461,ugali,12,0.975177526473999
11273007305087293207,nyamachoma,9,0.4616748094558716
8045826470581464503,pilau,10,0.9867225289344788
1864727275683354447,nyamachoma,9,0.9990830421447754
15982728669335550431,bhaji,0,0.7818230390548706
10230038748281830358,nyamachoma,9,0.9995633959770203
11690744022751122119,bhaji,0,0.9841641783714294
3425406512000145378,mandazi,5,0.9885903000831604
14794431530485533532,ugali,12,0.9899500608444214
1278095148647623582,githeri,2,0.9980543851852417
13500013090806477875,pilau,10,0.9994550347328186
13928378446623884919,nyamachoma,9,0.9716467261314392
96776047111586538,masalachips,6,0.2617779076099396
15128827535193084602,githeri,2,0.9635883569717407
971150236775003747,ugali,12,0.9793283343315125
4005754432901553386,kachumbari,3,0.6197919845581055
15509987023060187858,githeri,2,0.9999701976776123
11403697091659910322,nyamachoma,9,0.9604479670524597
14311250949158129655,ugali,12,0.6518980264663696
4971343206369877088,kachumbari,3,0.8017536997795105
10616076561470538769,ugali,12,0.7168200612068176
16482573853302461184,mandazi,5,0.9984887838363647
2049517581197700435,nyamachoma,9,0.3068857491016388
9325269790432007572,mandazi,5,0.9918713569641113
8749038216842113876,kachumbari,3,0.8967132568359375
1399298471813775374,matoke,7,0.4993392527103424
10339445144891593406,chapati,1,0.4924550950527191
13940543650736546476,nyamachoma,9,0.9997692704200745
9537299342678615272,nyamachoma,9,0.8670370578765869
5692273483773550723,kukuchoma,4,0.18668003380298615
18321039363009355286,bhaji,0,0.9995915293693542
10713202486153775113,kachumbari,3,0.23478513956069946
10173313192655643896,mandazi,5,0.9952269792556763
8864144451303122104,nyamachoma,9,0.9939885139465332
18321708560046574932,matoke,7,0.9946125745773315
6758093151306969942,chapati,1,0.9990598559379578
11641094941268581672,chapati,1,0.8231834173202515
10528645622792142544,pilau,10,0.2671116292476654
15525226038135404760,nyamachoma,9,0.9937519431114197
13941062316169308071,bhaji,0,0.9969286322593689
15230146045255249246,nyamachoma,9,0.8481090664863586
18267632306122203480,chapati,1,0.854110062122345
11940823392168682155,sukumawiki,11,0.3314160406589508
6302495690421637982,chapati,1,0.9992043375968933
11649028343893710995,githeri,2,0.9980167150497437
11899337070914149329,nyamachoma,9,0.9994511008262634
10407250256484575073,kachumbari,3,0.6461347341537476
6582452949275389646,nyamachoma,9,0.7058413028717041
5664138533187591675,chapati,1,0.5542802214622498
6541669301708849760,mukimo,8,0.9997146725654602
2694031632012288342,nyamachoma,9,0.9992383718490601
5941221229349444483,kachumbari,3,0.920556902885437
13130517454188646276,masalachips,6,0.42402634024620056
9302721997592942791,kachumbari,3,0.9996438026428223
5108614074384230569,ugali,12,0.7927997708320618
18316035234112861730,masalachips,6,0.9956915974617004
1385496500998660673,nyamachoma,9,0.368594765663147
11144507773392113142,masalachips,6,0.9973561763763428
12386083533968767880,nyamachoma,9,0.8314434289932251
15711053061372693625,masalachips,6,0.6064351201057434
8924339916156119511,chapati,1,0.5194518566131592
7692224407249149543,githeri,2,0.7048848867416382
2431259698267335558,mandazi,5,0.9975695013999939
18137002209462925587,githeri,2,0.8493677973747253
3128542894118292572,githeri,2,0.9996309280395508
5293350080522344635,mandazi,5,0.9752264022827148
594749869939278888,nyamachoma,9,0.9823206663131714
2970146313928564521,nyamachoma,9,0.80251544713974
5962248642882144950,chapati,1,0.999869704246521
9412204221775165702,ugali,12,0.9319937229156494
2556254428325141139,chapati,1,0.6788430213928223
1624628203647259441,bhaji,0,0.9698473215103149
18082384823003118705,githeri,2,0.9999265670776367
7445824523945345833,chapati,1,0.9990180730819702
190583790112789153,chapati,1,0.9771255254745483
11596236335844142683,masalachips,6,0.9962285757064819
5030324776614681870,chapati,1,0.9494406580924988
12074429365762101140,chapati,1,0.9683391451835632
12848194191340681404,nyamachoma,9,0.8807265758514404
6685890812242316635,chapati,1,0.9721497297286987
10475097977441005546,pilau,10,0.9896734952926636
113551969029114053,mukimo,8,0.5929161310195923
14156508233128764200,chapati,1,0.6420329809188843
5405317766980936508,mandazi,5,0.9978499412536621
15791856405164437400,chapati,1,0.9834415316581726
12283929423234404748,ugali,12,0.9694887399673462
11530854430921755767,mandazi,5,0.990236222743988
11213160321815852433,ugali,12,0.5245855450630188
8678673742576225342,chapati,1,0.9929051995277405
13320788895241148258,bhaji,0,0.36711385846138
6047348548014323691,pilau,10,0.35021066665649414
9105198149579994995,githeri,2,0.9997811913490295
5724468328178054074,nyamachoma,9,0.9431105256080627
13030798924629492933,pilau,10,0.9996206760406494
10205244452050272005,chapati,1,0.9734054803848267
1249070716387127720,chapati,1,0.9942024350166321
87210343417660317,githeri,2,0.9877033233642578
14838065746498510182,bhaji,0,0.9952576756477356
2478864473815020893,kachumbari,3,0.6948524713516235
18077818944344288808,chapati,1,0.9988870024681091
6661046174535087529,chapati,1,0.9934266805648804
1952725610792777429,githeri,2,0.9995490908622742
