id,class,class_id,prob
2639891745231154257,nyamachoma,9,0.8820639252662659
11243847040700125467,githeri,2,0.9999932050704956
1173020092299634974,pilau,10,0.9946413040161133
13783194148085135188,masalachips,6,0.9934532642364502
15091543643924590227,ugali,12,0.9355406165122986
8685939564181023847,mukimo,8,0.8679683804512024
18339339599291781704,pilau,10,0.9861970543861389
16008198301773137843,masalachips,6,0.999729335308075
8981669783289304769,mandazi,5,0.9576376676559448
2091586883237847738,sukumawiki,11,0.6851215362548828
14977720817061600083,sukumawiki,11,0.9992212057113647
11535783017487666377,kachumbari,3,0.6176189184188843
9470207748503241447,chapati,1,0.4815385639667511
383985176186318350,ugali,12,0.959867000579834
3329821741742186938,matoke,7,0.3899686336517334
691689698043245695,nyamachoma,9,0.9939849972724915
16261532715470619259,ugali,12,0.7900209426879883
2836541796130738193,masalachips,6,0.8707998394966125
10973711001735621347,masalachips,6,0.8284850120544434
5626538573426609586,masalachips,6,0.3404412865638733
13821488647740832481,mandazi,5,0.9932814836502075
8542395356535003059,chapati,1,0.9993477463722229
11056899456295591592,ugali,12,0.8153795003890991
8603847493940663559,bhaji,0,0.5638121962547302
5273979289374794223,ugali,12,0.8687755465507507
4666889333254385141,sukumawiki,11,0.6246431469917297
11608483177445666809,pilau,10,0.9951371550559998
3351352079149286272,chapati,1,0.8214773535728455
15911324942732885782,kachumbari,3,0.938238263130188
15314143806655733248,sukumawiki,11,0.6981337070465088
15620030317225182783,nyamachoma,9,0.3552747368812561
1115228811319201106,mandazi,5,0.947001576423645
15036260053820178320,chapati,1,0.9997101426124573
6255168012794566642,matoke,7,0.19159355759620667
5359860056357259916,mandazi,5,0.9954356551170349
8510036279344254906,mandazi,5,0.9805988073348999
13433362408458218349,mandazi,5,0.4518721401691437
9177832684280818731,ugali,12,0.5197481513023376
14698117972999685745,nyamachoma,9,0.9908187985420227
12196416060090351959,pilau,10,0.9976403713226318
7190465626661991478,chapati,1,0.8881106376647949
15332892200993368190,chapati,1,0.9705731868743896
15690765801804992630,sukumawiki,11,0.6056010127067566
10102135989223399039,kachumbari,3,0.5803097486495972
8422818151717390944,chapati,1,0.9990347623825073
9959793093699039658,masalachips,6,0.35139814019203186
12190482841788287969,nyamachoma,9,0.9990687966346741
17288124010928133768,matoke,7,0.8484288454055786
10748354524868351672,sukumawiki,11,0.9977889060974121
8366853423763282151,masalachips,6,0.9994237422943115
1783605112612427915,ugali,12,0.9061368107795715
14171265242887745988,ugali,12,0.5281976461410522
1475593175992332077,kachumbari,3,0.9746319055557251
13585512538775023364,bhaji,0,0.9969310760498047
5266706443640987761,ugali,12,0.96696937084198
11886108908787234100,githeri,2,0.999016284942627
4418741899287152795,chapati,1,0.8427296280860901
12123628312093621035,matoke,7,0.9580415487289429
13628448682521713100,ugali,12,0.7167236804962158
17918549253947459126,masalachips,6,0.8437401652336121
8836295853288823747,nyamachoma,9,0.9465438723564148
12563942188259613277,matoke,7,0.9950615763664246
7279049750008194702,chapati,1,0.6133732795715332
15008498520128955330,masalachips,6,0.9981985688209534
10480333472611798096,masalachips,6,0.9100756645202637
12328727869028574419,nyamachoma,9,0.9916485548019409
7471730227220449048,mandazi,5,0.9668043255805969
2893998969832300199,matoke,7,0.9992325305938721
14068111136860818040,mandazi,5,0.987255334854126
11141297177585788700,kachumbari,3,0.3487369120121002
13014842969128712002,sukumawiki,11,0.2497173398733139
13395793322365795428,bhaji,0,0.7467561364173889
6377591373614883913,nyamachoma,9,0.9588387608528137
397792304508206428,matoke,7,0.9983022212982178
13437902355558957450,pilau,10,0.9940786361694336
5973698746249271789,nyamachoma,9,0.9996780157089233
13651203668939430381,masalachips,6,0.9951149225234985
16435542866281203198,bhaji,0,0.976330578327179
15851485436682147775,mandazi,5,0.6884377002716064
7903242276198010604,sukumawiki,11,0.5231968760490417
13813539405832200604,chapati,1,0.9745151400566101
8457914491089307501,chapati,1,0.9959302544593811
16200589865827271682,matoke,7,0.9913796186447144
17725084622075378553,ugali,12,0.99111407995224
5042902231190736409,chapati,1,0.6838417053222656
7622877246147659431,mandazi,5,0.9965572357177734
13382607997436886168,mandazi,5,0.9979885816574097
7058867706280603036,masalachips,6,0.9613807797431946
9843029272490566120,matoke,7,0.9749206304550171
2026656771021130366,mukimo,8,0.44087299704551697
3418538388241751958,sukumawiki,11,0.8087115287780762
6646785428062490064,bhaji,0,0.6106973886489868
9345882131302789141,nyamachoma,9,0.9869460463523865
7543536850118167079,nyamachoma,9,0.9994331002235413
18423764079108289895,pilau,10,0.9742617607116699
2613711888083304420,nyamachoma,9,0.9983013868331909
16330529712295811220,mandazi,5,0.9953804016113281
7108722249194400867,githeri,2,0.9863854050636292
1636060190432298371,kachumbari,3,0.8686851859092712
1024172349080163166,kachumbari,3,0.9943472743034363
11967799842762378865,sukumawiki,11,0.41411957144737244
14508043394830310397,nyamachoma,9,0.9974666833877563
15771718359736361195,nyamachoma,9,0.9867109656333923
17093854010278610007,sukumawiki,11,0.7438522577285767
12339291527051578818,ugali,12,0.9583601951599121
4344362503327457770,nyamachoma,9,0.9269850254058838
1736742007286049237,masalachips,6,0.9999593496322632
9659856526867382870,sukumawiki,11,0.8350240588188171
8482449136638770916,sukumawiki,11,0.43618080019950867
13447044253231711526,pilau,10,0.9335359334945679
18401324197708093617,chapati,1,0.8230091333389282
154626877971440280,masalachips,6,0.9995909333229065
9819034861576548052,sukumawiki,11,0.9270033240318298
10311739361957857118,sukumawiki,11,0.8592292666435242
5910870249936252255,pilau,10,0.9992988109588623
408683412081536185,githeri,2,0.9589889049530029
6473465927283239851,ugali,12,0.9710698127746582
17254491036980948864,chapati,1,0.8798584342002869
14401677604126188523,nyamachoma,9,0.829888105392456
8294502953688426341,githeri,2,0.9984484910964966
10221522431636914443,chapati,1,0.9975874423980713
7345761039440091897,githeri,2,0.9890649318695068
11028217028893474809,chapati,1,0.9849012494087219
3739531203182583081,matoke,7,0.8847824335098267
9979392188478154008,mandazi,5,0.9598779082298279
8213365026002176366,chapati,1,0.9920107126235962
12283111740174705307,ugali,12,0.5632489919662476
14039380239746367820,chapati,1,0.8022144436836243
1033086413179005018,masalachips,6,0.981528639793396
7028835726053781767,bhaji,0,0.7156723737716675
15688539211367505590,chapati,1,0.17653484642505646
17511719856616651463,chapati,1,0.9232627153396606
5778209842554051444,mandazi,5,0.9965241551399231
9715825811539818915,chapati,1,0.8187578916549683
4019893388986937213,ugali,12,0.6528379321098328
10491256178322529476,matoke,7,0.9432544708251953
4514380664411721924,githeri,2,0.48272135853767395
1863175047210509183,githeri,2,0.976028323173523
9419250458836193428,mandazi,5,0.9982051849365234
17427226605692675584,chapati,1,0.956867516040802
14360740897193017434,masalachips,6,0.9726375937461853
4924198701699246678,githeri,2,0.9583794474601746
5141063033752835127,ugali,12,0.6043261289596558
2327011646705567959,kachumbari,3,0.800767183303833
18256609712454655569,githeri,2,0.9958463311195374
4628206316993090341,ugali,12,0.7944117188453674
15577853985026801001,nyamachoma,9,0.9992092251777649
357223172315723285,masalachips,6,0.33487018942832947
6227504259881409259,mandazi,5,0.6165077686309814
15236417011922871300,sukumawiki,11,0.9864078760147095
13251224800333445142,nyamachoma,9,0.9931134581565857
18216292475905094676,ugali,12,0.9094972610473633
6704970097468892762,kachumbari,3,0.6360103487968445
10803788572811639770,bhaji,0,0.7402965426445007
9798429900990795864,kachumbari,3,0.24708698689937592
17846448057344912879,githeri,2,0.9974594712257385
512923677288863455,pilau,10,0.9986026883125305
13534564745582724884,nyamachoma,9,0.9996144771575928
1761202656439641211,ugali,12,0.9181931614875793
1779013345779834610,nyamachoma,9,0.998722493648529
11134487749526925893,mandazi,5,0.9976510405540466
6874974879389748486,kachumbari,3,0.37069666385650635
2008482944638019636,chapati,1,0.5782662630081177
5290911765478588910,bhaji,0,0.4088340699672699
9718148789833698568,sukumawiki,11,0.4851638972759247
2713791089243901225,chapati,1,0.9973515272140503
9141685386751923865,chapati,1,0.9934806823730469
3584273011486933977,nyamachoma,9,0.549885094165802
647900954527732216,nyamachoma,9,0.9987383484840393
9460231234957825525,mandazi,5,0.9941129088401794
3647449053075634130,mukimo,8,0.9495132565498352
1483732360027030920,bhaji,0,0.9893816709518433
1315418192411844186,nyamachoma,9,0.9174671769142151
1845965701232541193,githeri,2,0.9844910502433777
7221783998263486163,nyamachoma,9,0.43743205070495605
11274329368194161236,mandazi,5,0.9836865067481995
16932310213626556353,ugali,12,0.8544129729270935
12721335060755333946,nyamachoma,9,0.9052295088768005
9031664819701623403,matoke,7,0.4641968607902527
13775877460659507506,kachumbari,3,0.9970791339874268
15488577862285772385,ugali,12,0.6304927468299866
7208747626207752318,chapati,1,0.9198804497718811
750003662509149172,bhaji,0,0.9900894165039062
13269206833477599083,nyamachoma,9,0.9895157814025879
11229408752474581458,mandazi,5,0.9968044757843018
11706451632744487001,chapati,1,0.9899746775627136
4810507330944834146,mandazi,5,0.9964202642440796
8777416531750857172,ugali,12,0.9968016147613525
14869198847112256801,bhaji,0,0.9920329451560974
5377424266929477918,ugali,12,0.9774631261825562
11826188387011913224,bhaji,0,0.6194612383842468
4887697901295530264,ugali,12,0.998994767665863
2227367520876552687,nyamachoma,9,0.6668481230735779
5842161939701625540,bhaji,0,0.992109477519989
1844495863342443673,kachumbari,3,0.46801748871803284
15133695366550968682,nyamachoma,9,0.3345378041267395
1510922567410133293,mandazi,5,0.8971412777900696
15809849087520119899,sukumawiki,11,0.686237096786499
11633379313373654772,chapati,1,0.5456139445304871
11995486685038660626,nyamachoma,9,0.8609971404075623
14418888052034006622,chapati,1,0.9970460534095764
18043195612774591569,mandazi,5,0.9890738129615784
17232204708171768578,githeri,2,0.9939888715744019
12478415505890487683,masalachips,6,0.9296674728393555
4481342611008844605,mandazi,5,0.9965278506278992
13762088470187101263,nyamachoma,9,0.9939616322517395
15420066193900048627,nyamachoma,9,0.2975447475910187
10256780869845093755,mukimo,8,0.407683402299881
14751183694236241016,nyamachoma,9,0.511568009853363
10601495795550038385,mandazi,5,0.9998701810836792
11967373751660434844,githeri,2,0.9717711210250854
11326839832877371856,matoke,7,0.9900715351104736
6101485270037891519,chapati,1,0.994045615196228
4652564753816464734,nyamachoma,9,0.9943807721138
10551512450149335925,kachumbari,3,0.5650125741958618
13479425059802666179,bhaji,0,0.997150719165802
4081630355592203827,chapati,1,0.5457483530044556
13614126059644421646,sukumawiki,11,0.9997382760047913
14149955071751662071,chapati,1,0.9925469756126404
15480299189183376248,bhaji,0,0.9596161246299744
9110028199964653480,pilau,10,0.9965487122535706
3947168929876946164,kukuchoma,4,0.8867998719215393
14977719907677045909,nyamachoma,9,0.9979321956634521
7064840039907742753,mandazi,5,0.99657142162323
193014184896406570,nyamachoma,9,0.9885502457618713
10339228361504636930,pilau,10,0.9900251626968384
13977737450013523872,bhaji,0,0.9175378084182739
11343589069114007636,ugali,12,0.6355777382850647
17806668235125090499,chapati,1,0.9884741902351379
17744659393778354376,ugali,12,0.999396562576294
15923937039872096342,masalachips,6,0.9836872220039368
10288717483743612585,pilau,10,0.9993447661399841
7364447289823250077,mandazi,5,0.9957888722419739
14507826452339696121,mukimo,8,0.576070249080658
7681771338411937920,bhaji,0,0.8894631862640381
14409722843287822376,bhaji,0,0.32656171917915344
5094477862743936636,mandazi,5,0.9906534552574158
671684490123721932,ugali,12,0.2911052107810974
10504912205528049568,mandazi,5,0.983669638633728
9418712822200217869,bhaji,0,0.9679246544837952
12660353753615869358,githeri,2,0.999248206615448
5554288459467044185,masalachips,6,0.4183765947818756
1514148605272563452,sukumawiki,11,0.7487096190452576
11436000120645512306,mandazi,5,0.9974974989891052
16299062930688223105,matoke,7,0.6363080143928528
11338539282675200623,chapati,1,0.5058512687683105
1786854575084752331,bhaji,0,0.6634407043457031
4269292328271167690,pilau,10,0.6918560266494751
11337580954633840380,bhaji,0,0.9579662680625916
9559460088167296467,kachumbari,3,0.6857219338417053
13355321050336751346,ugali,12,0.5401668548583984
1873328236194141577,nyamachoma,9,0.917679488658905
15313076560374808804,ugali,12,0.8015379905700684
17503305627836209893,mandazi,5,0.9897509217262268
5207944820989100906,ugali,12,0.818913996219635
9464277099030727272,nyamachoma,9,0.6253905296325684
8646363607211597576,matoke,7,0.38595181703567505
15612062029096667719,ugali,12,0.9957051873207092
3631180427842360203,kachumbari,3,0.46605148911476135
7864121173869884240,bhaji,0,0.9995152950286865
9483664308571127021,kachumbari,3,0.9016270041465759
11456538388715881358,chapati,1,0.5999882817268372
2045401121454521681,kachumbari,3,0.8365952968597412
9650672577969928643,nyamachoma,9,0.9993215799331665
5687693015126449094,chapati,1,0.998957633972168
17268932542209018929,bhaji,0,0.9097431898117065
15296918300215415117,mandazi,5,0.9902684688568115
17385307640579501917,ugali,12,0.6369098424911499
15784926491953258851,chapati,1,0.99394291639328
171227099262874892,masalachips,6,0.4800015091896057
3084863096205939308,bhaji,0,0.4501911401748657
18293107613277886932,bhaji,0,0.9956724643707275
5020194932336647377,mukimo,8,0.9771734476089478
15413941144267748757,nyamachoma,9,0.9906207323074341
8812864679133922881,pilau,10,0.4515681862831116
9509834420565330681,mukimo,8,0.9995046854019165
8070398107115864960,pilau,10,0.9790650606155396
58603927811041952,sukumawiki,11,0.9987406134605408
7271351025798223449,bhaji,0,0.9936522245407104
1370022267746356756,ugali,12,0.9822626113891602
1722419049703004856,chapati,1,0.9967308044433594
17093341382563500450,ugali,12,0.3948054015636444
15210759296054570135,matoke,7,0.580034613609314
17752160307677920947,nyamachoma,9,0.9688432216644287
11474789851827593263,kachumbari,3,0.9921379685401917
16248144946733558995,chapati,1,0.8803614974021912
6344293456587478249,nyamachoma,9,0.9551096558570862
8436191237338367818,ugali,12,0.9840850830078125
5532447134573461004,sukumawiki,11,0.734451413154602
6202881953111685417,matoke,7,0.7935887575149536
18284473261399416282,bhaji,0,0.9979021549224854
4367770269008602819,chapati,1,0.7800424098968506
17425729619528845318,sukumawiki,11,0.9999474287033081
3320564052696386260,nyamachoma,9,0.9148549437522888
17128961191243831995,chapati,1,0.9987661838531494
12749715907909482115,chapati,1,0.9776981472969055
688663478550263666,githeri,2,0.9997351765632629
930236947628925041,bhaji,0,0.9987769722938538
4146008112016168642,nyamachoma,9,0.8289398550987244
8982974588876029828,sukumawiki,11,0.9986276626586914
6644739788578686558,nyamachoma,9,0.9998039603233337
3580451554644108530,matoke,7,0.9501898884773254
2551816884134606780,mandazi,5,0.9917445778846741
15844167304487176808,mandazi,5,0.9875547289848328
17787049892774459992,nyamachoma,9,0.9831486940383911
16380946673821752034,masalachips,6,0.9794799089431763
16107650016171559861,githeri,2,0.9966159462928772
6686330795392911430,chapati,1,0.9877251982688904
7632548321121845670,matoke,7,0.9965502023696899
3602334317428057815,sukumawiki,11,0.27484604716300964
16362870378604418258,nyamachoma,9,0.9722585678100586
672727354585566109,nyamachoma,9,0.9939437508583069
18415104579862975326,mandazi,5,0.9978638291358948
11584846466132646723,nyamachoma,9,0.8188539147377014
8199546024210931840,mukimo,8,0.7934874296188354
16856439956069557065,bhaji,0,0.99078369140625
11009355379742773932,mukimo,8,0.9180709719657898
73585503001692948,sukumawiki,11,0.3692173957824707
9663194316061248222,matoke,7,0.8693946599960327
15152155025166295083,mukimo,8,0.9411299824714661
18107350579341218870,mandazi,5,0.9598484635353088
5035465744270742439,chapati,1,0.9963546991348267
2728254238930715983,ugali,12,0.9988297820091248
15196825795726720908,chapati,1,0.9999426603317261
17811283064377029460,mandazi,5,0.918836236000061
6283693902335659180,nyamachoma,9,0.954904317855835
11570361516996432272,ugali,12,0.28274911642074585
7454000247671709039,chapati,1,0.9200811386108398
12533434704225311496,pilau,10,0.9998062252998352
12429188656729245881,githeri,2,0.9859461188316345
9696576710454819443,chapati,1,0.9995693564414978
4695272267228050823,ugali,12,0.9694579243659973
1190904870294331237,ugali,12,0.9684452414512634
14352737897122827394,kachumbari,3,0.9924741387367249
8643762829682282904,nyamachoma,9,0.9980390667915344
5027742189550437393,mandazi,5,0.9351142644882202
16968451424473401787,ugali,12,0.989876925945282
17631355737332511323,mandazi,5,0.9963310360908508
8944558198022156081,masalachips,6,0.7122146487236023
5906402380945584030,matoke,7,0.7681232690811157
14588723242839554524,githeri,2,0.7670350074768066
4957928776583762112,kachumbari,3,0.6590339541435242
15681490616909511082,matoke,7,0.6958295702934265
3098084457190322716,githeri,2,0.9967466592788696
18162464105777535071,ugali,12,0.8540376424789429
14774608777583701279,chapati,1,0.9945018291473389
5316185716959181239,chapati,1,0.9991680383682251
4532578860509387579,bhaji,0,0.9806246161460876
7503918163130415845,githeri,2,0.9926542043685913
1874263454507016479,nyamachoma,9,0.901229202747345
16892044434778607840,bhaji,0,0.9978581070899963
5456650143577914196,sukumawiki,11,0.9800296425819397
11928092208330908057,githeri,2,0.3670171797275543
5747400618053435146,mandazi,5,0.9920597076416016
5098735543608280733,nyamachoma,9,0.845075249671936
825702726106671707,mandazi,5,0.972404956817627
14469062941266525119,kachumbari,3,0.7892650365829468
6644158974310118572,nyamachoma,9,0.9944100975990295
16405252168285728336,sukumawiki,11,0.9813354015350342
3726353820898441497,bhaji,0,0.9672896862030029
12462405995319637502,masalachips,6,0.4192338287830353
12117591841116020342,bhaji,0,0.7670937180519104
8395607170213023786,kachumbari,3,0.746608555316925
4061257205067629978,bhaji,0,0.7419934272766113
6694320234818592489,ugali,12,0.969412088394165
69199137113489455,pilau,10,0.9996145963668823
7221985143260268979,nyamachoma,9,0.9978193044662476
1308405771024117947,chapati,1,0.9991507530212402
15485518962054818769,masalachips,6,0.9492720365524292
15306443292675736537,kachumbari,3,0.44103512167930603
15265065584326275962,nyamachoma,9,0.9981042146682739
6500484835004684461,ugali,12,0.8970456123352051
11273007305087293207,nyamachoma,9,0.6469771265983582
8045826470581464503,pilau,10,0.9997350573539734
1864727275683354447,nyamachoma,9,0.9989519119262695
15982728669335550431,matoke,7,0.48607271909713745
10230038748281830358,nyamachoma,9,0.9998695850372314
11690744022751122119,bhaji,0,0.49207228422164917
3425406512000145378,mandazi,5,0.9851851463317871
14794431530485533532,ugali,12,0.9822131395339966
1278095148647623582,githeri,2,0.9738256335258484
13500013090806477875,pilau,10,0.9998390674591064
13928378446623884919,nyamachoma,9,0.997996985912323
96776047111586538,nyamachoma,9,0.35590484738349915
15128827535193084602,githeri,2,0.9891515970230103
971150236775003747,ugali,12,0.9324204325675964
4005754432901553386,kachumbari,3,0.48301592469215393
15509987023060187858,githeri,2,0.9999315738677979
11403697091659910322,nyamachoma,9,0.825900137424469
14311250949158129655,ugali,12,0.6739530563354492
4971343206369877088,kachumbari,3,0.6019071936607361
10616076561470538769,ugali,12,0.9637454152107239
16482573853302461184,mandazi,5,0.9986580610275269
2049517581197700435,ugali,12,0.20805838704109192
9325269790432007572,mandazi,5,0.9928516745567322
8749038216842113876,kachumbari,3,0.38704249262809753
1399298471813775374,matoke,7,0.902249813079834
10339445144891593406,chapati,1,0.5241367816925049
13940543650736546476,nyamachoma,9,0.999809205532074
9537299342678615272,nyamachoma,9,0.9897945523262024
5692273483773550723,nyamachoma,9,0.49288055300712585
18321039363009355286,bhaji,0,0.9878794550895691
10713202486153775113,kachumbari,3,0.4065185487270355
10173313192655643896,mandazi,5,0.9907088279724121
8864144451303122104,nyamachoma,9,0.9981718063354492
18321708560046574932,matoke,7,0.9880566596984863
6758093151306969942,chapati,1,0.9981335997581482
11641094941268581672,chapati,1,0.979826807975769
10528645622792142544,bhaji,0,0.4580335021018982
15525226038135404760,nyamachoma,9,0.9895157814025879
13941062316169308071,bhaji,0,0.9979484677314758
15230146045255249246,kachumbari,3,0.28651461005210876
18267632306122203480,chapati,1,0.7045191526412964
11940823392168682155,pilau,10,0.7002432942390442
6302495690421637982,chapati,1,0.99580317735672
11649028343893710995,githeri,2,0.9958106279373169
11899337070914149329,nyamachoma,9,0.9990808963775635
10407250256484575073,kachumbari,3,0.8816667795181274
6582452949275389646,nyamachoma,9,0.9575859308242798
5664138533187591675,masalachips,6,0.24308264255523682
6541669301708849760,mukimo,8,0.997469425201416
2694031632012288342,nyamachoma,9,0.998588502407074
5941221229349444483,sukumawiki,11,0.43429312109947205
13130517454188646276,masalachips,6,0.3421332538127899
9302721997592942791,kachumbari,3,0.9969402551651001
5108614074384230569,sukumawiki,11,0.7185056209564209
18316035234112861730,masalachips,6,0.9921718835830688
1385496500998660673,masalachips,6,0.2776228189468384
11144507773392113142,masalachips,6,0.9950725436210632
12386083533968767880,masalachips,6,0.8546139597892761
15711053061372693625,masalachips,6,0.7616050839424133
8924339916156119511,chapati,1,0.751218855381012
7692224407249149543,githeri,2,0.7992715239524841
2431259698267335558,mandazi,5,0.996415376663208
18137002209462925587,githeri,2,0.8458607196807861
3128542894118292572,githeri,2,0.9988308548927307
5293350080522344635,mandazi,5,0.9779720306396484
594749869939278888,nyamachoma,9,0.9815487265586853
2970146313928564521,nyamachoma,9,0.8661473989486694
5962248642882144950,chapati,1,0.998002827167511
9412204221775165702,ugali,12,0.9604926705360413
2556254428325141139,chapati,1,0.5454502105712891
1624628203647259441,bhaji,0,0.9534201622009277
18082384823003118705,githeri,2,0.9993625283241272
7445824523945345833,chapati,1,0.9980735778808594
190583790112789153,chapati,1,0.9817503690719604
11596236335844142683,masalachips,6,0.9929859042167664
5030324776614681870,chapati,1,0.8972492218017578
12074429365762101140,chapati,1,0.9029518961906433
12848194191340681404,nyamachoma,9,0.9454119205474854
6685890812242316635,chapati,1,0.9691534042358398
10475097977441005546,pilau,10,0.9769014716148376
113551969029114053,mukimo,8,0.8113929033279419
14156508233128764200,bhaji,0,0.42110568284988403
5405317766980936508,mandazi,5,0.9978571534156799
15791856405164437400,chapati,1,0.9945513606071472
12283929423234404748,ugali,12,0.9980674386024475
11530854430921755767,mandazi,5,0.997348427772522
11213160321815852433,ugali,12,0.4083576202392578
8678673742576225342,chapati,1,0.9929689764976501
13320788895241148258,kachumbari,3,0.547772228717804
6047348548014323691,pilau,10,0.21163727343082428
9105198149579994995,githeri,2,0.9986785054206848
5724468328178054074,nyamachoma,9,0.9494653344154358
13030798924629492933,pilau,10,0.9994848966598511
10205244452050272005,chapati,1,0.9969094395637512
1249070716387127720,chapati,1,0.993123471736908
87210343417660317,githeri,2,0.9836958646774292
14838065746498510182,bhaji,0,0.9973425269126892
2478864473815020893,kachumbari,3,0.2672733664512634
18077818944344288808,chapati,1,0.9909544587135315
6661046174535087529,chapati,1,0.9925855994224548
1952725610792777429,githeri,2,0.9980534315109253
17432578408954224623,mukimo,8,0.8690922856330872
